category,title,price,image_link,product_link
mobiles,"Samsung Galaxy F06 5G (Bahama Blue, 64 GB)","₹12,499",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/o/d/-original-imahfvrmfkwybeyc.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-f06-5g-bahama-blue-64-gb/p/itma2920c68b7fc8?pid=MOBHBF5JDCSG2TVD&lid=LSTMOBHBF5JDCSG2TVDYJZYLX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=821853b8-bf74-4442-958d-19eca0091f9a.MOBHBF5JDCSG2TVD.SEARCH&ppt=None&ppn=None&ssid=xduk06t2kw0000001761824935098&qH=eb4af0bf07c16429
laptops,ASUS Vivobook Go 15 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) E510KA-EJ9011WS ...,"₹37,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/u/e/-original-imahgfdffctzvcw6.jpeg?q=70,https://www.flipkart.com/asus-vivobook-go-15-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-e510ka-ej9011ws-thin-light-laptop/p/itm1826f3fec8f97?pid=COMH9499YSMWDGTM&lid=LSTCOMH9499YSMWDGTMRKQCTG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_9&otracker=search&fm=organic&iid=cfdfda54-d1f9-43fd-8e00-5cbd35d19c5b.COMH9499YSMWDGTM.SEARCH&ppt=None&ppn=None&ssid=idutuwr48w0000001761824935062&qH=c06ea84a1e3dc3c6
tabs,DOMO SL39 OS13 Tab 4 GB RAM 32 GB ROM 10.1 inch with 4G Tablet (Grey),"₹19,990",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/w/l/i/sl39-os9-3c-domo-original-imah9jy6yyjcqkka.jpeg?q=70,https://www.flipkart.com/domo-sl39-os13-tab-4-gb-ram-32-rom-10-1-inch-4g-tablet-grey/p/itm247047dd6d26b?pid=TABHEFB9VUZBSFCR&lid=LSTTABHEFB9VUZBSFCRJ1DRMG&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_1_15&otracker=search&fm=organic&iid=184e4ea7-5344-4de3-aa80-8cfc1272d6a0.TABHEFB9VUZBSFCR.SEARCH&ppt=None&ppn=None&ssid=8m6g3ycdkg0000001761824934840&qH=5db8dca30c2d7f0c
mobiles,"POCO C71 (Desert Gold, 64 GB)","₹8,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/m/u/-original-imahgbazejg7ry6m.jpeg?q=70,https://www.flipkart.com/poco-c71-desert-gold-64-gb/p/itme3dc58af6a04b?pid=MOBHAFVJZ5CHWMH8&lid=LSTMOBHAFVJZ5CHWMH8MZ5M5D&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=821853b8-bf74-4442-958d-19eca0091f9a.MOBHAFVJZ5CHWMH8.SEARCH&ppt=None&ppn=None&ssid=xduk06t2kw0000001761824935098&qH=eb4af0bf07c16429
tabs,OnePlus Pad Lite 6 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (Aero Blue),"₹12,510",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/p/b/f/-original-imahgwhmpffthqf9.jpeg?q=70,https://www.flipkart.com/oneplus-pad-lite-6-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-aero-blue/p/itm5b2d512cb261f?pid=TABHE7YR2Y7XJHFA&lid=LSTTABHE7YR2Y7XJHFAUZXAAE&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_1_16&otracker=search&fm=organic&iid=184e4ea7-5344-4de3-aa80-8cfc1272d6a0.TABHE7YR2Y7XJHFA.SEARCH&ppt=None&ppn=None&ssid=8m6g3ycdkg0000001761824934840&qH=5db8dca30c2d7f0c
laptops,Acer Aspire 14 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) AS14H-53 Thin and Li...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/c/9/-original-imahgfypjsabxvbz.jpeg?q=70,https://www.flipkart.com/acer-aspire-14-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-as14h-53-thin-light-laptop/p/itm15451b45334fc?pid=COMHEWCQSNXSZZGK&lid=LSTCOMHEWCQSNXSZZGKGIDZJH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_10&otracker=search&fm=organic&iid=cfdfda54-d1f9-43fd-8e00-5cbd35d19c5b.COMHEWCQSNXSZZGK.SEARCH&ppt=None&ppn=None&ssid=idutuwr48w0000001761824935062&qH=c06ea84a1e3dc3c6
mobiles,"Google Pixel 10 (Obsidian, 256 GB)","₹79,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/o/b/-original-imahfjsftzhymazf.jpeg?q=70,https://www.flipkart.com/google-pixel-10-obsidian-256-gb/p/itm06bd3add90074?pid=MOBHEXHRCFEKF6DH&lid=LSTMOBHEXHRCFEKF6DHTZJWDY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=en_veB3GBQFnzszpU9LT9Bf5ovQVLuwXTMEIsIk75xjudJ_HY-WsLA3zOOG7F9FD3JAnprGlpv423W91WhmMheD_xhTy0lUJ14SzoMSv_CzLF0%3D&ppt=None&ppn=None&ssid=xduk06t2kw0000001761824935098&qH=eb4af0bf07c16429
laptops,"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*,AI PC((i5 14th gen) Intel Core 5 210...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/r/l/-original-imahfthuktzgmyba.jpeg?q=70,https://www.flipkart.com/asus-gaming-v16-2025-creator-office-2024-m365-basic-ai-pc-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-v3607vu-rp550ws-laptop/p/itm098aec3c37243?pid=COMH89EB4YHB2R5U&lid=LSTCOMH89EB4YHB2R5UAEKWSN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_11&otracker=search&fm=organic&iid=en_GC014NB36YGCo0JzmAbXDbhtuK-opjXfwNg0vdA5viToAUIhSJRCGVAPNj8uJ0RHjvGHOKySUPGqijynNJWhvOvN4Mn-dv-pi277bRzMbnY%3D&ppt=None&ppn=None&ssid=idutuwr48w0000001761824935062&qH=c06ea84a1e3dc3c6
tabs,MOTOROLA Pad 60 Pro 8 GB RAM 128 GB ROM 12.7 inch with Wi-Fi Only Gaming Tablet (PANTONE Bronze Green),"₹17,865",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/o/x/w/zag20000in-motorola-original-imahb8mhhnfgf9zy.jpeg?q=70,https://www.flipkart.com/motorola-pad-60-pro-8-gb-ram-128-rom-12-7-inch-wi-fi-only-gaming-tablet-pantone-bronze-green/p/itm32831ab5b9ce5?pid=TABHBFQAWPWBEK5C&lid=LSTTABHBFQAWPWBEK5CYHUYWN&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_1_17&otracker=search&fm=organic&iid=en_qlwPi6OOcHN1fS6cAu_WVoXCmiSntVyVmOMwVf7BDgviV7nOXn8kV0GgmPrbSjscyUoTkCC3u1XxJQDLvPGjjuo15S0a61Wzzbg3qNOknKY%3D&ppt=None&ppn=None&ssid=8m6g3ycdkg0000001761824934840&qH=5db8dca30c2d7f0c
mobiles,"Google Pixel 10 (Lemongrass, 256 GB)","₹79,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/8/y/-original-imahfjsfdmpbbhhb.jpeg?q=70,https://www.flipkart.com/google-pixel-10-lemongrass-256-gb/p/itmb9d9694811d2e?pid=MOBHEXHRGZ3WMHNS&lid=LSTMOBHEXHRGZ3WMHNSYMLO3G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=en_veB3GBQFnzszpU9LT9Bf5ovQVLuwXTMEIsIk75xjudJdx3pgdhCrD7pF7wvIU3S3XHG8mo2lppuFoVAGwrDUyn3Gaq_wzx4HJysDmGalzMk%3D&ppt=None&ppn=None&ssid=xduk06t2kw0000001761824935098&qH=eb4af0bf07c16429
laptops,"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Intel Core Ultra 5 22...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/t/v/-original-imahgfdfxwhykkpa.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-2025-office-2024-m365-basic-ai-pc-backlit-keyboard-intel-core-ultra-5-225h-16-gb-512-gb-ssd-windows-11-home-x1407ca-ly102ws-thin-light-laptop/p/itm46931df73e192?pid=COMH89EBSHZAG9ZE&lid=LSTCOMH89EBSHZAG9ZEFVUQUB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_12&otracker=search&fm=organic&iid=en_GC014NB36YGCo0JzmAbXDbhtuK-opjXfwNg0vdA5viQooTonEen7C4QQZMUBDuZ8_eQ84_apJlH21tLb1zazImaRs4JL222ZRV-dN99QnxU%3D&ppt=None&ppn=None&ssid=idutuwr48w0000001761824935062&qH=c06ea84a1e3dc3c6
tabs,OPPO Pad SE 6 GB RAM 128 GB ROM 10.95 inch with Wi-Fi+4G Gaming Tablet (Twilight Blue),"₹12,510",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/5/f/o/-original-imahfuryhtxmm56f.jpeg?q=70,https://www.flipkart.com/oppo-pad-se-6-gb-ram-128-rom-10-95-inch-wi-fi-4g-gaming-tablet-twilight-blue/p/itmf9713681d70ce?pid=TABHDMU9N7DYF4QG&lid=LSTTABHDMU9N7DYF4QGBFU2UK&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_1_18&otracker=search&fm=organic&iid=en_qlwPi6OOcHN1fS6cAu_WVoXCmiSntVyVmOMwVf7BDgsHWF3lYCzm-I-e_qi2qy2fZM0poSgHX-2xoBUTJA02RUhz9c-MSIoFe8xMxkfU6dM%3D&ppt=None&ppn=None&ssid=8m6g3ycdkg0000001761824934840&qH=5db8dca30c2d7f0c
mobiles,"POCO M7 Pro 5G (Lunar Dust, 128 GB)","₹18,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/m/x/-original-imah7jspd8dcxfut.jpeg?q=70,https://www.flipkart.com/poco-m7-pro-5g-lunar-dust-128-gb/p/itm59a079d57519a?pid=MOBH7443YUP5EJXZ&lid=LSTMOBH7443YUP5EJXZN5B3CD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=821853b8-bf74-4442-958d-19eca0091f9a.MOBH7443YUP5EJXZ.SEARCH&ppt=None&ppn=None&ssid=xduk06t2kw0000001761824935098&qH=eb4af0bf07c16429
laptops,MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹78,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/g/f/-original-imahgfdf8vprttbq.jpeg?q=70,https://www.flipkart.com/msi-thin-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-b7uc-284in-b7uc-102in-gaming-laptop/p/itm61400c2ed6802?pid=COMGXMSXNZSJERHE&lid=LSTCOMGXMSXNZSJERHE3PFWTD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_13&otracker=search&fm=organic&iid=cfdfda54-d1f9-43fd-8e00-5cbd35d19c5b.COMGXMSXNZSJERHE.SEARCH&ppt=None&ppn=None&ssid=idutuwr48w0000001761824935062&qH=c06ea84a1e3dc3c6
tabs,Samsung Galaxy Tab A9+ 8 GB RAM 128 GB ROM 11.0 inch with Wi-Fi+5G Tablet (Navy),"₹15,615",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/9/c/w/-original-imagu5gb2gzvduvz.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-tab-a9-8-gb-ram-128-rom-11-0-inch-wi-fi-5g-tablet-navy/p/itme3723225b67b5?pid=TABGTF4GRCRW7FAZ&lid=LSTTABGTF4GRCRW7FAZ14QWIK&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_1_19&otracker=search&fm=organic&iid=184e4ea7-5344-4de3-aa80-8cfc1272d6a0.TABGTF4GRCRW7FAZ.SEARCH&ppt=None&ppn=None&ssid=8m6g3ycdkg0000001761824934840&qH=5db8dca30c2d7f0c
mobiles,"vivo T4 Lite 5G Charger in the Box (Prism Blue, 256 GB)","₹16,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/w/0/-original-imahfkx4pbdh5pff.jpeg?q=70,https://www.flipkart.com/vivo-t4-lite-5g-charger-box-prism-blue-256-gb/p/itm9886d6e522c4b?pid=MOBHDY9FPSBK8D4E&lid=LSTMOBHDY9FPSBK8D4EG11UHE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=821853b8-bf74-4442-958d-19eca0091f9a.MOBHDY9FPSBK8D4E.SEARCH&ppt=None&ppn=None&ssid=xduk06t2kw0000001761824935098&qH=eb4af0bf07c16429
laptops,Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/9/m/-original-imahgfdfgzfv9drf.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm7dda0a4d1d62a?pid=COMHY24RJH2YXVPG&lid=LSTCOMHY24RJH2YXVPGTVAAXW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_14&otracker=search&fm=organic&iid=cfdfda54-d1f9-43fd-8e00-5cbd35d19c5b.COMHY24RJH2YXVPG.SEARCH&ppt=None&ppn=None&ssid=idutuwr48w0000001761824935062&qH=c06ea84a1e3dc3c6
tabs,realme Pad 2 Lite 4 GB RAM 128 GB ROM 10.95 inch with 4G Tablet (Nebula Purple),"₹11,565",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/f/k/b/-original-imah4rktdpdfyhbm.jpeg?q=70,https://www.flipkart.com/realme-pad-2-lite-4-gb-ram-128-rom-10-95-inch-4g-tablet-nebula-purple/p/itm963316f78a59e?pid=TABH4E3HAQYSCY2B&lid=LSTTABH4E3HAQYSCY2BGAH5L2&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_1_20&otracker=search&fm=organic&iid=184e4ea7-5344-4de3-aa80-8cfc1272d6a0.TABH4E3HAQYSCY2B.SEARCH&ppt=None&ppn=None&ssid=8m6g3ycdkg0000001761824934840&qH=5db8dca30c2d7f0c
mobiles,"POCO M7 5G (Mint Green, 128 GB)","₹12,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/w/0/-original-imah9wydggh9mtxt.jpeg?q=70,https://www.flipkart.com/poco-m7-5g-mint-green-128-gb/p/itm55887907a1c02?pid=MOBH9HFJFR4FYHNJ&lid=LSTMOBH9HFJFR4FYHNJVOMMEX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=821853b8-bf74-4442-958d-19eca0091f9a.MOBH9HFJFR4FYHNJ.SEARCH&ppt=None&ppn=None&ssid=xduk06t2kw0000001761824935098&qH=eb4af0bf07c16429
laptops,DELL Inspiron MSO '2024 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/p/q/inspiron-3530-thin-and-light-laptop-dell-original-imah7wsqrek589hf.jpeg?q=70,https://www.flipkart.com/dell-inspiron-mso-2024-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm56b02a3274b1b?pid=COMH7ZE6HHRCSSFQ&lid=LSTCOMH7ZE6HHRCSSFQV3UNIU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_15&otracker=search&fm=organic&iid=cfdfda54-d1f9-43fd-8e00-5cbd35d19c5b.COMH7ZE6HHRCSSFQ.SEARCH&ppt=None&ppn=None&ssid=idutuwr48w0000001761824935062&qH=c06ea84a1e3dc3c6
tabs,Samsung Galaxy Tab A9+ 8 GB RAM 128 GB ROM 11.0 inch with Wi-Fi+5G Tablet (Silver),"₹15,615",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/6/e/k/-original-imagu5gbdhjgppt5.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-tab-a9-8-gb-ram-128-rom-11-0-inch-wi-fi-5g-tablet-silver/p/itm82a376efdd2d2?pid=TABGTF4GNVTZTZPM&lid=LSTTABGTF4GNVTZTZPMYJ5GYM&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_1_21&otracker=search&fm=organic&iid=184e4ea7-5344-4de3-aa80-8cfc1272d6a0.TABGTF4GNVTZTZPM.SEARCH&ppt=None&ppn=None&ssid=8m6g3ycdkg0000001761824934840&qH=5db8dca30c2d7f0c
laptops,Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/k/d/-original-imahb2kbf2zdan3z.jpeg?q=70,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-16-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMH28U4WDFBUKP3&lid=LSTCOMH28U4WDFBUKP33B8RFG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_16&otracker=search&fm=organic&iid=cfdfda54-d1f9-43fd-8e00-5cbd35d19c5b.COMH28U4WDFBUKP3.SEARCH&ppt=None&ppn=None&ssid=idutuwr48w0000001761824935062&qH=c06ea84a1e3dc3c6
mobiles,"POCO M7 5G (Mint Green, 128 GB)","₹13,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/w/0/-original-imah9wydggh9mtxt.jpeg?q=70,https://www.flipkart.com/poco-m7-5g-mint-green-128-gb/p/itm5a4e9a881d94a?pid=MOBH9HFJGB3JSYEF&lid=LSTMOBH9HFJGB3JSYEF2YLMA0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=821853b8-bf74-4442-958d-19eca0091f9a.MOBH9HFJGB3JSYEF.SEARCH&ppt=None&ppn=None&ssid=xduk06t2kw0000001761824935098&qH=eb4af0bf07c16429
tabs,REDMI  Pad Pro 5G 8 GB RAM 128 GB ROM 12.1 inch with Wi-Fi+5G Tablet (Graphite Grey),"₹15,615",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/p/r/n/-original-imahbzz49skh28tk.jpeg?q=70,https://www.flipkart.com/redmi-pad-pro-5g-8-gb-ram-128-rom-12-1-inch-wi-fi-5g-tablet-graphite-grey/p/itm96c3c63b39052?pid=TABH32JHGNVFKTDA&lid=LSTTABH32JHGNVFKTDAEBHAQF&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_1_22&otracker=search&fm=organic&iid=184e4ea7-5344-4de3-aa80-8cfc1272d6a0.TABH32JHGNVFKTDA.SEARCH&ppt=None&ppn=None&ssid=8m6g3ycdkg0000001761824934840&qH=5db8dca30c2d7f0c
laptops,"ASUS Vivobook 14 Flip OLED (2025) with Touch Screen, Backlit Keyboard, Intel Core Ultra 5 226V - (16 G...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/z/t/-original-imahefyff86qyfeu.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-flip-oled-2025-touch-screen-backlit-keyboard-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-tp3407sa-ql024ws-2-1-laptop/p/itm7f344f86d1b13?pid=COMH89EBRZGZABHF&lid=LSTCOMH89EBRZGZABHFWPTISJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_17&otracker=search&fm=organic&iid=en_GC014NB36YGCo0JzmAbXDbhtuK-opjXfwNg0vdA5viRJxBRWfMGkSFGSlDeuH24KLysMDsDi0x2xeEn2-MQJta8iqbiwhGf4dwbXVx7ZSks%3D&ppt=None&ppn=None&ssid=idutuwr48w0000001761824935062&qH=c06ea84a1e3dc3c6
mobiles,"Google Pixel 10 (Indigo, 256 GB)","₹79,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/b/8/-original-imahfjsf5gxbpfks.jpeg?q=70,https://www.flipkart.com/google-pixel-10-indigo-256-gb/p/itmb05d65622b9dd?pid=MOBHEXHRFEFHHU7Z&lid=LSTMOBHEXHRFEFHHU7ZJYTSRV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&fm=organic&iid=en_veB3GBQFnzszpU9LT9Bf5ovQVLuwXTMEIsIk75xjudKqPHTYRacenzN9XFTejbuC2fyksyPHzAEWQJHBW6gcA-vN4Mn-dv-pi277bRzMbnY%3D&ppt=None&ppn=None&ssid=xduk06t2kw0000001761824935098&qH=eb4af0bf07c16429
tabs,REDMI Pad 2 8 GB RAM 256 GB ROM 11.0 inch with Wi-Fi+4G Gaming Tablet (Graphite Grey),"₹14,040",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/u/s/o/-original-imahd8chghhhfhc9.jpeg?q=70,https://www.flipkart.com/redmi-pad-2-8-gb-ram-256-rom-11-0-inch-wi-fi-4g-gaming-tablet-graphite-grey/p/itm4545f84f7980f?pid=TABHD5QURUHZKA72&lid=LSTTABHD5QURUHZKA72O5VSWZ&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_1_23&otracker=search&fm=organic&iid=184e4ea7-5344-4de3-aa80-8cfc1272d6a0.TABHD5QURUHZKA72.SEARCH&ppt=None&ppn=None&ssid=8m6g3ycdkg0000001761824934840&qH=5db8dca30c2d7f0c
laptops,Infinix B15 Series AMD Ryzen 7 Octa Core 5825U - (8 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Lig...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/e/p/-original-imahfcrjnkthtatj.jpeg?q=70,https://www.flipkart.com/infinix-b15-series-amd-ryzen-7-octa-core-5825u-8-gb-512-gb-ssd-windows-11-home-bl51a5-thin-light-laptop/p/itm3fa3354f9dc3e?pid=COMHESUZV2SJKAAT&lid=LSTCOMHESUZV2SJKAATWH2POL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_18&otracker=search&fm=organic&iid=en_GC014NB36YGCo0JzmAbXDbhtuK-opjXfwNg0vdA5viTUEEWJuD8eZlTLIhW0ZLs9bw0u0-8Q_jLtH85aB9mGBPKSJvID5C-RdFfAlzwDiqI%3D&ppt=None&ppn=None&ssid=idutuwr48w0000001761824935062&qH=c06ea84a1e3dc3c6
mobiles,"POCO M7 Pro 5G (Lavender Frost, 256 GB)","₹20,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/g/z/-original-imah7jsp8bh3s4rv.jpeg?q=70,https://www.flipkart.com/poco-m7-pro-5g-lavender-frost-256-gb/p/itm34f1d15898b6d?pid=MOBH7443JPJHJH5A&lid=LSTMOBH7443JPJHJH5A1W5UOX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_18&otracker=search&fm=organic&iid=821853b8-bf74-4442-958d-19eca0091f9a.MOBH7443JPJHJH5A.SEARCH&ppt=None&ppn=None&ssid=xduk06t2kw0000001761824935098&qH=eb4af0bf07c16429
tabs,Samsung Galaxy Tab S9 FE 6 GB RAM 128 GB ROM 10.9 inch with Wi-Fi Only Tablet (Gray),"₹17,865",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/a/y/2/-original-imahyge2z8upt35h.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-tab-s9-fe-6-gb-ram-128-rom-10-9-inch-wi-fi-only-tablet-gray/p/itmacf5e87940ecc?pid=TABGTDU7VPTP3ATM&lid=LSTTABGTDU7VPTP3ATMMHOSV4&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_1_24&otracker=search&fm=organic&iid=184e4ea7-5344-4de3-aa80-8cfc1272d6a0.TABGTDU7VPTP3ATM.SEARCH&ppt=None&ppn=None&ssid=8m6g3ycdkg0000001761824934840&qH=5db8dca30c2d7f0c
laptops,Lenovo IdeaPad Slim 3 Backlit Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/c/x/-original-imahex3tcf4pzxej.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-3-backlit-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGVQ2Y3ENU2RNV&lid=LSTCOMGVQ2Y3ENU2RNV6DRZRD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_19&otracker=search&fm=organic&iid=cfdfda54-d1f9-43fd-8e00-5cbd35d19c5b.COMGVQ2Y3ENU2RNV.SEARCH&ppt=None&ppn=None&ssid=idutuwr48w0000001761824935062&qH=c06ea84a1e3dc3c6
mobiles,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)","₹15,499",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/o/d/-original-imahfvrmfkwybeyc.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-f06-5g-bahama-blue-128-gb/p/itm9acd4c5748761?pid=MOBH9AS4DSSQECZM&lid=LSTMOBH9AS4DSSQECZMNC3LC0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=821853b8-bf74-4442-958d-19eca0091f9a.MOBH9AS4DSSQECZM.SEARCH&ppt=None&ppn=None&ssid=xduk06t2kw0000001761824935098&qH=eb4af0bf07c16429
laptops,Lenovo IdeaPad Slim 1 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ALC7 ...,"₹47,290",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/m/n/-original-imahex3tz4zzamwc.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15alc7-2-thin-light-laptop/p/itm3680fb576eb7b?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_20&otracker=search&fm=organic&iid=cfdfda54-d1f9-43fd-8e00-5cbd35d19c5b.COMG9VHHF6HVJPP9.SEARCH&ppt=None&ppn=None&ssid=idutuwr48w0000001761824935062&qH=c06ea84a1e3dc3c6
